,id,retweet_count,favorite_count
2454,789280767834746880,5600,0
2455,789268448748703744,2930,10012
2456,789137962068021249,3154,10650
2457,788908386943430656,14029,30025
2458,788765914992902144,11661,30067
2459,788552643979468800,8178,0
2460,788412144018661376,6006,17106
2461,788178268662984705,2410,7942
2462,788150585577050112,1476,6741
2463,788070120937619456,3854,0
2464,788039637453406209,1494,6725
2465,787810552592695296,3445,9518
2466,787717603741622272,3142,11193
2467,787397959788929025,3198,11877
2468,787322443945877504,1974,8550
2469,787111942498508800,7576,0
2470,786963064373534720,9055,29104
2471,786729988674449408,2737,0
2472,786709082849828864,6877,19912
2473,786664955043049472,2904,11697
2474,786595970293370880,3507,10298
2475,786363235746385920,3959,11949
2476,786286427768250368,3241,8753
2477,786233965241827333,5413,16806
2478,786051337297522688,174,1578
2479,786036967502913536,7985,0
2480,785927819176054784,3564,12459
2481,785872687017132033,2063,7319
2482,785639753186217984,2497,8549
2483,785533386513321988,2274,9997
2484,785515384317313025,1430,6675
2485,785264754247995392,1851,7962
2486,785170936622350336,5496,13258
2487,784826020293709826,3632,11119
2488,784517518371221505,2866,9827
2489,784431430411685888,1447,6221
2490,784183165795655680,9110,22041
2491,784057939640352768,12618,32754
2492,783839966405230592,12218,32939
2493,783821107061198850,2217,8057
2494,783695101801398276,3628,11422
2495,783466772167098368,2544,9268
2496,783391753726550016,6219,18498
2497,783347506784731136,6332,0
2498,783334639985389568,13229,31999
2499,783085703974514689,2498,8918
2500,782969140009107456,8290,26410
2501,782747134529531904,1569,8164
2502,782722598790725632,6065,18884
2503,782598640137187329,2122,8531
2504,782305867769217024,6276,18236
2505,782021823840026624,7041,0
2506,781955203444699136,3793,12133
2507,781661882474196992,3054,11422
2508,781655249211752448,1258,4376
2509,781524693396357120,6235,22704
2510,781308096455073793,2869,7796
2511,781251288990355457,2370,9246
2512,781163403222056960,3071,10679
2513,780931614150983680,8293,23658
2514,780858289093574656,2249,7857
2515,780800785462489090,1461,6032
2516,780601303617732608,3748,13227
2517,780543529827336192,1959,6889
2518,780496263422808064,4194,0
2519,780476555013349377,133,0
2520,780459368902959104,1197,5774
2521,780192070812196864,2525,9525
2522,780092040432480260,2587,0
2523,780074436359819264,5632,13406
2524,779834332596887552,7985,20805
2525,779377524342161408,3511,9644
2526,779124354206535695,20730,0
2527,779123168116150273,4099,12897
2528,779056095788752897,5097,16169
2529,778990705243029504,8207,21883
2530,778774459159379968,11206,0
2531,778764940568104960,413,936
2532,778748913645780993,1503,7540
2533,778650543019483137,1681,6311
2534,778624900596654080,1137,5075
2535,778408200802557953,4888,14879
2536,778396591732486144,13778,0
2537,778383385161035776,1237,6384
2538,778286810187399168,3724,11333
2539,778039087836069888,2975,9248
2540,778027034220126208,1830,7166
2541,777953400541634568,3959,0
2542,777885040357281792,1845,6938
2543,777684233540206592,3310,12265
2544,777641927919427584,4798,0
2545,777621514455814149,2809,9548
2546,777189768882946048,4856,15610
2547,776819012571455488,15411,0
2548,776813020089548800,1359,5327
2549,776477788987613185,3151,9673
2550,776249906839351296,10316,0
2551,776218204058357768,17963,32727
2552,776201521193218049,2828,10465
2553,776113305656188928,4902,12825
2554,776088319444877312,171,2002
2555,775898661951791106,17380,0
2556,775842724423557120,3016,12765
2557,775733305207554048,4498,15102
2558,775729183532220416,5153,14085
2559,775364825476165632,3357,8124
2560,775350846108426240,4402,11070
2561,775085132600442880,5320,16953
2562,774757898236878852,1981,9295
2563,774639387460112384,1953,7329
2564,774314403806253056,6278,23722
2565,773985732834758656,4361,11707
2566,773922284943896577,1939,6963
2567,773704687002451968,1835,7185
2568,773670353721753600,1454,5807
2569,773547596996571136,6931,24030
2570,773336787167145985,5731,0
2571,773308824254029826,8392,25284
2572,773247561583001600,3595,10204
2573,773191612633579521,4608,10885
2574,772877495989305348,4364,9358
2575,772826264096874500,2607,8689
2576,772615324260794368,3779,0
2577,772581559778025472,1905,7056
2578,772193107915964416,1556,6538
2579,772152991789019136,1263,4106
2580,772117678702071809,819,4080
2581,772114945936949249,527,2948
2582,772102971039580160,1037,4363
2583,771908950375665664,2119,7162
2584,771770456517009408,3811,13086
2585,771500966810099713,2933,8996
2586,771380798096281600,5731,11483
2587,771171053431250945,8467,0
2588,771136648247640064,3270,10008
2589,771102124360998913,1610,6768
2590,771014301343748096,1853,7493
2591,771004394259247104,246,0
2592,770787852854652928,1372,5397
2593,770772759874076672,1583,5648
2594,770743923962707968,50999,0
2595,770655142660169732,1960,7972
2596,770414278348247044,2311,6856
2597,770293558247038976,1670,6783
2598,770093767776997377,3410,0
2599,770069151037685760,2581,8243
2600,769940425801170949,10815,34245
2601,769695466921623552,1863,6961
2602,769335591808995329,8602,0
2603,769212283578875904,1919,5877
2604,768970937022709760,7333,15679
2605,768909767477751808,3031,0
2606,768855141948723200,1002,4574
2607,768609597686943744,1349,4480
2608,768596291618299904,1433,5472
2609,768554158521745409,6527,0
2610,768473857036525572,3839,14803
2611,768193404517830656,3959,11869
2612,767884188863397888,1576,5178
2613,767754930266464257,6039,17448
2614,767500508068192258,2611,8141
2615,767191397493538821,4275,13357
2616,767122157629476866,3189,10998
2617,766864461642756096,6340,0
2618,766793450729734144,1524,5533
2619,766714921925144576,428,2823
2620,766693177336135680,884,4394
2621,766423258543644672,1778,6548
2622,766313316352462849,2112,7364
2623,766078092750233600,2897,0
2624,766069199026450432,976,4655
2625,766008592277377025,554,4059
2626,765719909049503744,2407,7863
2627,765669560888528897,1362,5643
2628,765395769549590528,3783,28600
2629,765371061932261376,2406,7698
2630,765222098633691136,3779,12636
2631,764857477905154048,1970,6961
2632,764259802650378240,1699,6583
2633,763956972077010945,61,798
2634,763837565564780549,4676,13715
2635,763183847194451968,1653,5892
2636,763167063695355904,3380,0
2637,763103485927849985,2539,7987
2638,762699858130116608,4055,13233
2639,762471784394268675,7301,12271
2640,762464539388485633,4704,11248
2641,762316489655476224,1260,5245
2642,762035686371364864,17441,34748
2643,761976711479193600,2252,5877
2644,761750502866649088,4404,0
2645,761745352076779520,954,4628
2646,761672994376806400,32439,53769
2647,761599872357261312,1310,4488
2648,761371037149827077,19976,0
2649,761334018830917632,1613,5675
2650,761292947749015552,1229,4852
2651,761227390836215808,1725,5781
2652,761004547850530816,3854,12230
2653,760893934457552897,1080,4150
2654,760656994973933572,2144,7171
2655,760641137271070720,1441,5378
2656,760539183865880579,4044,8223
2657,760521673607086080,1560,4597
2658,760290219849637889,12805,29059
2659,760252756032651264,964,4275
2660,760190180481531904,2016,6201
2661,760153949710192640,37,0
2662,759943073749200896,2326,6454
2663,759923798737051648,6340,15949
2664,759846353224826880,2211,7286
2665,759793422261743616,2125,6481
2666,759566828574212096,23616,0
2667,759557299618865152,1309,5100
2668,759447681597108224,2737,9231
2669,759446261539934208,546,1815
2670,759197388317847553,2165,6577
2671,759159934323924993,1308,0
2672,759099523532779520,4674,15765
2673,759047813560868866,2243,7072
2674,758854675097526272,994,3844
2675,758828659922702336,4261,12131
2676,758740312047005698,1779,6210
2677,758474966123810816,1101,4138
2678,758467244762497024,2476,5217
2679,758405701903519748,2139,5640
2680,758355060040593408,1206,3721
2681,758099635764359168,11206,20836
2682,758041019896193024,421,2944
2683,757741869644341248,3608,7465
2684,757729163776290825,9053,0
2685,757725642876129280,1360,4924
2686,757611664640446465,1240,4935
2687,757597904299253760,323,0
2688,757596066325864448,1178,4726
2689,757400162377592832,7579,16434
2690,757393109802180609,1942,6330
2691,757354760399941633,1585,4905
2692,756998049151549440,2209,6793
2693,756939218950160384,2231,7208
2694,756651752796094464,1473,5505
2695,756526248105566208,4037,11289
2696,756303284449767430,1200,4285
2697,756288534030475264,19406,45868
2698,756275833623502848,1700,6973
2699,755955933503782912,3198,7937
2700,755206590534418437,5980,17831
2701,755110668769038337,12310,22975
2702,754874841593970688,8929,0
2703,754856583969079297,2799,7444
2704,754747087846248448,580,2791
2705,754482103782404096,2160,5744
2706,754449512966619136,819,4075
2707,754120377874386944,2588,8486
2708,754011816964026368,4000,9535
2709,753655901052166144,2426,6332
2710,753420520834629632,3971,8570
2711,753398408988139520,2127,6270
2712,753375668877008896,2587,8238
2713,753298634498793472,6424,0
2714,753294487569522689,1156,3690
2715,753039830821511168,23297,40201
2716,753026973505581056,1082,4216
2717,752932432744185856,7576,13676
2718,752917284578922496,1745,7441
2719,752701944171524096,3199,0
2720,752682090207055872,1786,6515
2721,752660715232722944,1745,4778
2722,752568224206688256,2538,6013
2723,752519690950500352,3815,7981
2724,752334515931054080,1225,4138
2725,752309394570878976,18514,0
2726,752173152931807232,2050,6444
2727,751950017322246144,1033,3341
2728,751937170840121344,1489,5655
2729,751830394383790080,2168,6284
2730,751793661361422336,3243,6348
2731,751598357617971201,3357,8537
2732,751583847268179968,1238,4781
2733,751538714308972544,1402,5444
2734,751456908746354688,1098,3463
2735,751251247299190784,6517,13534
2736,751205363882532864,2029,6821
2737,751132876104687617,1444,5510
2738,750868782890057730,1545,5186
2739,750719632563142656,5600,14302
2740,750506206503038976,1275,4820
2741,750429297815552001,4798,14259
2742,750383411068534784,1262,4910
2743,750381685133418496,35,744
2744,750147208377409536,1070,3341
2745,750132105863102464,1400,3920
2746,750117059602808832,1436,4664
2747,750101899009982464,932,3295
2748,750086836815486976,603,2345
2749,750071704093859840,3709,8476
2750,750056684286914561,984,3379
2751,750041628174217216,686,3430
2752,750026558547456000,872,2931
2753,750011400160841729,1006,3507
2754,749996283729883136,891,3268
2755,749981277374128128,2711,5520
2756,749774190421639168,1454,5023
2757,749417653287129088,1854,6597
2758,749403093750648834,607,2834
2759,749395845976588288,3842,9293
2760,749317047558017024,2451,5928
2761,749075273010798592,2297,6234
2762,749064354620928000,1676,5180
2763,749036806121881602,866,3347
2764,748977405889503236,3782,11599
2765,748932637671223296,2492,6322
2766,748705597323898880,1042,2986
2767,748699167502000129,1767,5114
2768,748692773788876800,1472,4577
2769,748575535303884801,2206,6558
2770,748568946752774144,747,2357
2771,748346686624440324,1368,5632
2772,748337862848962560,4570,8281
2773,748324050481647620,845,4001
2774,748307329658011649,792,3966
2775,748220828303695873,8618,15242
2776,747963614829678593,2384,6255
2777,747933425676525569,2825,7153
2778,747885874273214464,1093,3183
2779,747844099428986880,824,3026
2780,747816857231626240,1284,5234
2781,747651430853525504,174,1489
2782,747648653817413632,6454,13905
2783,747600769478692864,603,2502
2784,747594051852075008,1168,3974
2785,747512671126323200,1748,5994
2786,747461612269887489,1145,4174
2787,747439450712596480,2130,5862
2788,747242308580548608,3183,0
2789,747219827526344708,1739,5687
2790,747204161125646336,1011,3651
2791,747103485104099331,4428,10333
2792,746906459439529985,328,3111
2793,746872823977771008,2369,6447
2794,746818907684614144,1895,5699
2795,746790600704425984,1762,5241
2796,746757706116112384,4301,10278
2797,746726898085036033,1977,6503
2798,746542875601690625,2055,5419
2799,746521445350707200,1085,0
2800,746507379341139972,1193,5002
2801,746369468511756288,1814,6505
2802,746131877086527488,2433,7417
2803,746056683365994496,907,3817
2804,745789745784041472,1174,4352
2805,745712589599014916,2565,7505
2806,745433870967832576,2803,7648
2807,745422732645535745,2694,9222
2808,745314880350101504,3061,7702
2809,745074613265149952,3875,8419
2810,745057283344719872,2524,7786
2811,744995568523612160,692,3218
2812,744971049620602880,2962,8470
2813,744709971296780288,1714,6021
2814,744334592493166593,2363,7262
2815,744234799360020481,77535,128492
2816,744223424764059648,413,1828
2817,743980027717509120,1202,4467
2818,743895849529389061,1053,3919
2819,743835915802583040,2311,0
2820,743609206067040256,1513,4819
2821,743595368194129920,7242,19852
2822,743545585370791937,1037,3782
2823,743510151680958465,4068,8484
2824,743253157753532416,1333,4539
2825,743222593470234624,2103,6664
2826,743210557239623680,1506,4121
2827,742534281772302336,3905,7566
2828,742528092657332225,2189,4779
2829,742465774154047488,4265,7788
2830,742423170473463808,4194,10589
2831,742385895052087300,2192,7305
2832,742161199639494656,1511,4660
2833,742150209887731712,1722,5536
2834,741793263812808706,1661,4890
2835,741743634094141440,3039,8772
2836,741438259667034112,918,3944
2837,741303864243200000,3557,9433
2838,741099773336379392,6082,10762
2839,741067306818797568,3410,10137
2840,740995100998766593,3047,6875
2841,740711788199743490,1028,3662
2842,740699697422163968,859,3045
2843,740676976021798912,7496,19476
2844,740373189193256964,14654,37253
2845,740365076218183684,481,2664
2846,740359016048689152,941,3544
2847,740214038584557568,2163,7179
2848,739979191639244800,6527,21414
2849,739932936087216128,1184,4355
2850,739844404073074688,934,4064
2851,739623569819336705,1502,4093
2852,739606147276148736,1822,5783
2853,739544079319588864,23617,42713
2854,739485634323156992,3227,7737
2855,739238157791694849,50999,73503
2856,738891149612572673,6,115
2857,738885046782832640,1250,4041
2858,738883359779196928,892,3589
2859,738537504001953792,1717,5466
2860,738402415918125056,934,3512
2861,738184450748633089,1328,4635
2862,738166403467907072,3744,9434
2863,738156290900254721,726,2711
2864,737826014890496000,1949,5647
2865,737800304142471168,3807,10712
2866,737678689543020544,1468,5413
2867,737445876994609152,4911,11069
2868,737322739594330112,882,3870
2869,737310737551491075,8136,15738
2870,736736130620620800,1918,4631
2871,736392552031657984,8178,19046
2872,736365877722001409,1369,4291
2873,736225175608430592,3039,8713
2874,736010884653420544,3263,8478
2875,735991953473572864,1260,3863
2876,735648611367784448,1199,4309
2877,735635087207878657,2592,6640
2878,735274964362878976,5589,13942
2879,735256018284875776,967,3599
2880,735137028879360001,1059,3352
2881,734912297295085568,564,2928
2882,734787690684657664,6909,13458
2883,734776360183431168,592,2686
2884,734559631394082816,432,1605
2885,733828123016450049,854,3851
2886,733822306246479872,1105,3936
2887,733482008106668032,1041,3365
2888,733460102733135873,1408,4511
